FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5
Tom,Carroll,MID,SWA,4100000,2,52,0.468468468468469,1.1426060206548E-07,1.26829268292683E-05,0,71939,1,18,0,0,0,1,0,12.7,0,-4,0,52,4,0.6,0,2.5,4,0,5,0,2,2.6,171884,0,93,0,0,1389,0,0,0,243,West Brom,,,,
Cameron,Carter-Vickers,DEF,TOT,4300000,0,0,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,1019,0,0,0,0,0,0,0,0,0,Hull City,,,,
Craig,Cathcart,DEF,WAT,4300000,0,31,2.1,4.88372093023256E-07,7.2093023255814E-06,0,27901,3,21,0,0,0,0,0,7.2,0,-2,0,31,2,0,0,0,3,0,2,0,1,0.2,15550,0,335,0,1,1162,0,0,0,183,Man City,,,,
Lee,Cattermole,MID,SUN,4200000,2,12,0.108108108108108,2.57400257400257E-08,2.85714285714286E-06,0,7057,4,13,0,0,0,0,0,2.9,0,-3,0,12,3,0.2,0,1,0,0,0,0,0,0.1,3493,0,246,0,0,633,0,0,0,63,Chelsea,,,,
Santiago,Cazorla,MID,ARS,7000000,0,38,4.8,6.85714285714286E-07,5.42857142857143E-06,0,373681,2,5,0,0,0,2,0,5.4,0,-5,0,38,5,0,0,0,5,0,4,0,2,1.4,330242,0,259,0,0,618,0,0,0,159,Everton,,,,
Petr,Cech,GLK,ARS,5400000,4,134,3.8,7.03703703703704E-07,2.48148148148148E-05,0,590727,2,37,0,115,0,0,0,24.8,0,-1,0,134,1,1,0,5.3,2,0,12,0,0,13.7,432837,1,409,0,0,3097,0,0,0,660,Everton,,,,
,Cédric,DEF,SOU,4900000,2,102,3.4,6.93877551020408E-07,2.08163265306122E-05,0,186986,7,36,0,0,0,0,0,20.8,0,-1,0,102,1,0.4,0,2,11,0,11,0,3,2.7,248138,0,320,0,1,2515,0,0,0,584,Stoke,,,,
Nacer,Chadli,MID,WBA,5800000,0,110,0.990990990990991,1.70860515688102E-07,1.89655172413793E-05,0,346631,2,32,0,0,0,5,0,19,0,-7,0,110,7,0.1,0,0.7,8,0,6,0,6,1.4,370855,0,173,0,2,2135,0,0,0,359,Swansea,,,,
Nathaniel,Chalobah,MID,CHE,4500000,0,12,0.108108108108108,2.4024024024024E-08,2.66666666666667E-06,0,1020,2,3,0,0,0,0,0,2.7,0,0,0,12,0,0.1,0,0.3,0,0,0,0,1,0,1268,0,0,0,0,167,0,0,0,54,Sunderland,,,,
,Chamberlain,MID,ARS,5800000,0,83,0.747747747747748,1.2892202547375E-07,1.43103448275862E-05,0,188872,1,22,0,0,0,2,0,14.3,0,-2,0,83,2,0.1,0,0.3,3,0,4,0,7,1.4,161030,0,186,0,1,1564,0,0,0,393,Everton,,,,
Calum,Chambers,DEF,MID,4300000,1,83,3.3,7.67441860465116E-07,1.93023255813953E-05,0,321291,4,37,0,0,0,2,0,19.3,0,-2,0,83,2,0.2,0,1,7,0,7,0,1,3.4,314186,0,70,0,0,2250,0,0,0,499,Liverpool,,,,
James,Chester,DEF,WBA,4500000,0,0,0,0,0,0,4676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,85,0,0,0,0,0,0,0,Swansea,,,,
Benjamin,Chilwell,DEF,LEI,4300000,1,19,0.171171171171171,3.98072491095747E-08,4.41860465116279E-06,0,9478,2,18,0,0,0,1,0,4.4,0,-2,0,19,2,0.5,0,2.3,0,0,1,0,0,0.2,6243,0,0,0,0,699,0,0,0,136,Bournemouth,,,,
Pedro,Chirivella,MID,LIV,4200000,0,0,0,0,0,0,3715,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,3066,0,2,0,0,0,0,0,0,0,Middlesbrough,,,,
,Christian Benteke,FWD,CRY,7200000,2,136,3.8,5.27777777777778E-07,1.88888888888889E-05,0,1206883,10,58,0,0,0,15,0,18.9,0,-3,0,136,3,0.6,2,4.5,13,0,7,0,2,9.5,1480078,0,315,0,3,3131,0,0,0,382,Man Utd,,,,
Josh,Clackstone,DEF,HUL,4000000,0,0,0,0,0,0,5947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6739,0,0,0,0,0,0,0,0,0,Tottenham,,,,
Jordy,Clasie,MID,SOU,4600000,0,38,0.342342342342342,7.44222483352918E-08,8.26086956521739E-06,0,5616,3,15,0,0,0,1,0,8.3,0,-4,0,38,4,0.1,0,0.5,3,0,2,0,1,0.1,4187,0,183,0,1,1022,0,0,0,157,Stoke,,,,
Adam,Clayton,MID,MID,4300000,2,70,2.1,4.88372093023256E-07,1.62790697674419E-05,0,70261,10,45,0,0,0,0,0,16.3,0,-2,0,70,2,0.3,0,1.5,0,0,10,0,2,0.8,81084,0,0,0,0,2804,0,0,0,427,Liverpool,,,,
Tom,Cleverley,MID,WAT,5100000,2,55,2,3.92156862745098E-07,1.07843137254902E-05,0,11927,4,40,0,0,0,0,0,10.8,0,-4,0,55,4,0.5,0,2.3,0,0,3,0,3,0.1,5932,0,241,0,0,1848,0,0,0,294,Man City,,,,
Gaël,Clichy,DEF,MCI,5200000,6,87,3.5,6.73076923076923E-07,1.67307692307692E-05,0,73287,2,24,0,0,0,1,0,16.7,0,-3,0,87,3,0.5,0,2.7,9,0,8,0,0,1.9,79273,0,166,0,2,2123,0,0,0,493,Watford,,,,
Sam,Clucas,MID,HUL,4700000,7,87,2.4,5.1063829787234E-07,1.85106382978723E-05,0,11584,9,75,0,0,0,3,0,18.5,0,-3,0,87,3,0.9,0,4,4,0,5,0,1,0.2,14743,0,0,0,0,3186,0,0,1,509,Tottenham,,,,
Nathaniel,Clyne,DEF,LIV,5900000,6,129,3.5,5.93220338983051E-07,2.1864406779661E-05,0,567033,0,41,0,0,0,0,0,21.9,0,4,0,129,-4,1.1,0,6.5,13,0,12,0,2,10.3,556515,0,387,0,1,3323,0,0,0,735,Middlesbrough,,,,
Seamus,Coleman,DEF,EVE,5600000,0,133,5.1,9.10714285714286E-07,2.375E-05,0,957930,3,28,0,0,0,4,0,23.8,0,1,0,133,-1,0,0,0,15,0,10,0,4,4,946206,0,327,0,4,2316,0,0,0,548,Arsenal,,,,
James,Collins,DEF,WHU,4200000,1,69,0.621621621621622,1.48005148005148E-07,1.64285714285714E-05,0,378537,3,29,0,0,0,2,0,16.4,0,-3,0,69,3,0,0,0,7,0,6,0,0,4.5,399814,0,217,0,2,1655,0,0,0,364,Burnley,,,,
Francis,Coquelin,MID,ARS,4200000,1,52,0.468468468468469,1.11540111540112E-07,1.23809523809524E-05,0,182857,5,27,0,0,0,0,0,12.4,0,-3,0,52,3,0.2,0,1,1,0,5,0,1,1.9,156345,0,246,0,0,1779,0,0,0,303,Everton,,,,
Jack,Cork,MID,SWA,4600000,0,50,1.7,3.69565217391304E-07,1.08695652173913E-05,0,4881,7,51,0,0,0,0,0,10.9,0,-4,0,50,4,0.1,0,0.5,0,0,3,0,1,0.1,2052,2,376,0,0,2232,0,0,0,348,West Brom,,,,
,Costa,FWD,CHE,10400000,4,196,5.6,5.38461538461538E-07,1.88461538461538E-05,0,3154341,10,30,0,0,0,20,0,18.8,0,9,0,196,-9,0.2,1,2,25,0,14,0,11,32.2,4044050,0,533,0,4,3083,0,0,0,657,Sunderland,,,,
Thibaut,Courtois,GLK,CHE,5900000,2,141,3.9,6.61016949152542E-07,2.38983050847458E-05,0,449656,1,28,0,69,0,0,0,23.9,0,4,0,141,-4,0.5,0,2.7,0,0,16,0,0,14.1,530550,0,230,0,1,3240,0,0,0,623,Sunderland,,,,
Philippe,Coutinho,MID,LIV,8700000,10,171,1.54054054054054,1.77073625349487E-07,1.96551724137931E-05,0,2787094,2,27,0,0,0,13,0,19.7,0,7,0,171,-7,1.7,0,14.5,21,0,8,0,8,26,3013199,0,459,0,4,2228,0,0,0,631,Middlesbrough,,,,
Aaron,Cresswell,DEF,WHU,5100000,2,60,2.3,4.50980392156863E-07,1.17647058823529E-05,0,39280,2,35,0,0,0,0,0,11.8,0,-4,0,60,4,0.2,0,1,1,0,5,0,2,0.3,35126,0,514,0,0,2115,0,0,1,334,Burnley,,,,
Peter,Crouch,FWD,STK,4400000,7,79,2.9,6.59090909090909E-07,1.79545454545455E-05,0,365345,3,23,0,0,0,7,0,18,0,-6,0,79,6,1.3,0,5.5,7,0,4,0,3,3.4,458215,0,47,0,2,1343,0,0,0,262,Southampton,,,,
Juan,Cuadrado,MID,CHE,6900000,0,0,0,0,0,0,54196,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.5,786,0,8,0,0,0,0,0,0,0,Sunderland,,,,
Josh,Cullen,MID,WHU,4300000,0,0,0,0,0,0,4884,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1274,0,0,0,0,0,0,0,0,0,Burnley,,,,
Charlie,Daniels,DEF,BOU,5200000,2,134,3.9,7.5E-07,2.57692307692308E-05,0,648348,1,53,0,0,0,4,0,25.8,0,2,0,134,-2,0.4,0,2,14,0,10,0,3,9.9,869600,0,491,0,5,3060,0,0,0,692,Leicester,,,,
Scott,Dann,DEF,CRY,5100000,0,61,0.54954954954955,1.07754813637167E-07,1.19607843137255E-05,0,306163,2,36,0,0,0,3,0,12,0,-4,0,61,4,0,0,0,4,0,2,0,1,2.1,110417,0,480,0,2,1752,0,0,0,310,Man Utd,,,,
Tendayi,Darikwa,DEF,BUR,4200000,0,0,0,0,0,0,2416,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1238,0,0,0,0,0,0,0,0,0,West Ham,,,,
Matteo,Darmian,DEF,MUN,5000000,0,70,0.630630630630631,1.26126126126126E-07,1.4E-05,0,92095,3,8,0,0,0,0,0,14,0,-5,0,70,5,0.5,0,2.3,6,0,9,0,0,1,57630,0,257,0,1,1333,0,0,0,319,Crystal Palace,,,,
,David Luiz,DEF,CHE,6200000,2,132,4,6.45161290322581E-07,2.12903225806452E-05,0,206703,6,26,0,0,0,1,0,21.3,0,2,0,132,-2,0.5,0,3.3,10,0,15,0,1,5,346142,0,0,0,1,2954,0,0,0,675,Sunderland,,,,
Ben,Davies,DEF,TOT,5000000,8,90,3.9,7.8E-07,1.8E-05,0,59417,1,13,0,0,0,1,0,18,0,0,0,90,0,1.3,0,6.3,5,0,8,0,3,5.2,275625,0,192,0,0,1739,0,0,0,443,Hull City,,,,
Curtis,Davies,DEF,HUL,4900000,0,38,1.5,3.06122448979592E-07,7.75510204081633E-06,0,111044,4,53,0,0,0,0,0,7.8,0,-1,0,38,1,-0.1,0,-0.5,3,0,1,0,2,1.3,100208,1,0,0,1,2135,0,0,0,368,Tottenham,,,,
Tom,Davies,MID,EVE,4400000,1,63,0.567567567567568,1.28992628992629E-07,1.43181818181818E-05,0,121560,4,17,0,0,0,2,0,14.3,0,-1,0,63,1,0.5,0,2,0,0,8,0,3,2.3,219111,0,0,0,0,1544,0,0,0,248,Arsenal,,,,
Steven,Davis,MID,SOU,5100000,2,77,2.4,4.70588235294118E-07,1.50980392156863E-05,0,41871,3,37,0,0,0,0,0,15.1,0,-4,0,77,4,0.4,0,2,0,0,10,0,3,0.5,9571,0,535,0,0,2643,0,0,0,450,Stoke,,,,
Craig,Dawson,DEF,WBA,4900000,1,102,2.8,5.71428571428571E-07,2.08163265306122E-05,0,105636,10,50,0,0,0,4,0,20.8,0,-1,0,102,1,0.2,0,1,6,0,6,0,0,2.5,99611,0,433,0,1,3276,0,0,0,500,Swansea,,,,
Michael,Dawson,DEF,HUL,4200000,-1,46,2.1,5E-07,1.0952380952381E-05,0,55903,4,44,0,0,0,3,0,11,0,-3,0,46,3,-0.2,0,-1,4,0,1,0,0,0.5,69678,1,0,0,2,1722,0,0,0,311,Tottenham,,,,
Kevin,De Bruyne,MID,MCI,10500000,9,199,5.5,5.23809523809524E-07,1.8952380952381E-05,0,1264140,4,34,0,0,0,6,0,19,0,0,0,199,0,0.8,1,8,33,0,11,0,21,10.4,1369908,0,546,0,5,2877,0,0,0,825,Watford,,,,
David,de Gea,GLK,MUN,5500000,0,136,3.9,7.09090909090909E-07,2.47272727272727E-05,0,1029405,2,29,0,74,0,0,0,24.7,0,0,0,136,0,0.1,0,0.7,5,0,14,0,0,33.2,583759,0,368,0,2,3150,0,0,0,575,Crystal Palace,,,,
Ritchie,de Laet,DEF,LEI,4400000,0,0,0,0,0,0,6016,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,311,0,129,0,0,0,0,0,0,0,Bournemouth,,,,
Carlos,De Pena,MID,MID,4200000,0,0,0,0,0,0,16085,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,15586,0,0,0,0,0,0,0,0,0,Liverpool,,,,
Marten,de Roon,MID,MID,4300000,0,91,2.8,6.51162790697674E-07,2.11627906976744E-05,0,156893,8,44,0,0,0,4,0,21.2,0,-2,0,91,2,0.1,0,0.5,5,0,8,0,1,1.8,220485,0,0,0,2,2773,0,0,0,399,Liverpool,,,,
Julien,de Sart,MID,MID,4300000,0,0,0,0,0,0,3496,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,2427,0,0,0,0,0,0,0,0,0,Liverpool,,,,
Zachary,Dearnley,MID,MUN,4500000,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,Crystal Palace,,,,
Mathieu,Debuchy,DEF,ARS,4600000,0,1,0.00900900900900901,1.95848021934978E-09,2.17391304347826E-07,0,10701,0,0,0,0,0,0,0,0.2,0,-4,0,1,4,0,0,0,0,0,0,0,0,0.2,2211,0,11,0,0,15,0,0,0,2,Everton,,,,
Troy,Deeney,FWD,WAT,6600000,1,130,3.5,5.3030303030303E-07,1.96969696969697E-05,0,814246,7,52,0,0,0,10,0,19.7,0,-4,0,130,4,0.2,0,1,18,0,6,0,4,4.8,813559,1,629,0,2,2944,0,0,0,441,Man City,,,,
Jermain,Defoe,FWD,SUN,7400000,0,166,4.5,6.08108108108108E-07,2.24324324324324E-05,0,1925947,1,63,0,0,0,15,0,22.4,0,4,0,166,-4,0.2,0,1.3,24,0,6,0,3,16.1,2275476,0,595,0,6,3322,0,0,0,529,Chelsea,,,,
Steven,Defour,MID,BUR,5600000,1,54,0.486486486486486,8.68725868725869E-08,9.64285714285714E-06,0,31417,1,13,0,0,0,1,0,9.6,0,-4,0,54,4,0.1,0,0.5,6,0,5,0,3,0.2,30928,0,0,0,0,1068,0,0,0,245,West Ham,,,,
Damien,Delaney,DEF,CRY,4800000,0,51,1.7,3.54166666666667E-07,1.0625E-05,0,39134,8,39,0,0,0,0,0,10.6,0,-2,0,51,2,0.1,0,0.5,3,0,3,0,2,0.5,15220,0,366,0,1,2014,0,0,0,344,Man Utd,,,,
Fabian,Delph,MID,MCI,4700000,0,13,0.117117117117117,2.49185355568334E-08,2.76595744680851E-06,0,7989,1,4,0,0,0,1,0,2.8,0,-3,0,13,3,0,0,0,0,0,0,0,0,0.1,3083,0,156,0,0,224,0,0,0,62,Watford,,,,
Mousa,Dembélé,MID,TOT,5400000,1,76,0.684684684684685,1.26793460126793E-07,1.40740740740741E-05,0,34419,5,17,0,0,0,1,0,14.1,0,-1,0,76,1,0.2,0,1.3,6,0,11,0,2,0.5,42432,0,473,0,0,2056,0,0,0,456,Hull City,,,,
Jason,Denayer,DEF,SUN,4700000,0,56,2.3,4.8936170212766E-07,1.19148936170213E-05,0,4666,2,30,0,0,0,0,0,11.9,0,-3,0,56,3,0.1,0,0.3,2,0,6,0,0,0.1,2647,1,0,0,0,1878,0,0,0,320,Chelsea,,,,
Memphis,Depay,MID,MUN,7100000,0,3,0.8,1.12676056338028E-07,4.22535211267606E-07,0,7914,1,1,0,0,0,0,0,0.4,0,-4,0,3,4,0,0,0,0,0,0,0,0,0.2,1125,0,259,0,0,24,0,0,0,6,Crystal Palace,,,,
Gerard,Deulofeu,MID,EVE,5900000,0,13,1.2,2.03389830508475E-07,2.20338983050847E-06,0,133511,1,6,0,0,0,0,0,2.2,0,-6,0,13,6,0,0,0,0,0,0,0,0,0.8,19211,0,283,0,0,460,0,0,0,53,Arsenal,,,,
Mohamed,Diamé,MID,HUL,5500000,0,0,0,0,0,0,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,Tottenham,,,,
Eric,Dier,MID,TOT,5000000,2,93,2.6,5.2E-07,1.86E-05,0,424578,6,24,0,0,0,2,0,18.6,0,-5,0,93,5,0.4,0,2,4,0,16,0,0,5.1,96830,0,526,0,1,3043,0,0,0,505,Hull City,,,,
Adama,Diomande,FWD,HUL,4300000,0,42,1.9,4.41860465116279E-07,9.76744186046512E-06,0,524303,1,29,0,0,0,2,0,9.8,0,-2,0,42,2,0,0,0,2,0,2,0,0,3.6,545903,0,0,0,0,1171,0,0,0,127,Tottenham,,,,
Mame Biram,Diouf,FWD,STK,5700000,2,51,1.9,3.33333333333333E-07,8.94736842105263E-06,0,36207,3,26,0,0,0,1,0,8.9,0,-3,0,51,3,0.4,0,2,2,0,5,0,2,0.3,19376,0,245,0,0,1385,0,0,0,190,Southampton,,,,
Brice,Dja Djédjé,DEF,WAT,4400000,0,0,0,0,0,0,1190,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,Man City,,,,
Papy,Djilobodji,DEF,SUN,4200000,0,24,0.216216216216216,5.14800514800515E-08,5.71428571428571E-06,0,17507,4,35,0,0,0,0,0,5.7,0,-3,0,24,3,0,0,0,0,0,2,0,0,0.2,12283,0,0,0,0,1577,0,0,1,281,Chelsea,,,,
Abdoulaye,Doucouré,MID,WAT,4600000,1,38,0.342342342342342,7.44222483352918E-08,8.26086956521739E-06,0,1308,4,32,0,0,0,1,0,8.3,0,-4,0,38,4,0.4,0,1.7,0,0,4,0,0,0,821,0,0,0,0,1352,0,0,0,226,Man City,,,,
Stewart,Downing,MID,MID,4800000,2,77,2.6,5.41666666666667E-07,1.60416666666667E-05,0,63686,1,39,0,0,0,1,0,16,0,-7,0,77,7,0.3,0,1.5,3,0,7,0,3,0.4,32596,0,0,0,0,2214,0,0,0,364,Liverpool,,,,
Luke,Dreher,MID,CRY,4400000,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,Man Utd,,,,
Daniel,Drinkwater,MID,LEI,5300000,0,69,2.4,4.52830188679245E-07,1.30188679245283E-05,0,334990,6,44,0,0,0,1,0,13,0,-2,0,69,2,0,0,0,3,0,8,0,1,3.6,88489,0,592,0,0,2466,0,0,0,384,Bournemouth,,,,
Nathan,Dyer,MID,SWA,4700000,0,12,1.5,3.19148936170213E-07,2.5531914893617E-06,0,7883,0,11,0,0,0,0,0,2.6,0,-3,0,12,3,0,0,0,0,0,0,0,1,0.1,1878,0,64,0,0,214,0,0,0,47,West Brom,,,,
,Eduardo,GLK,CHE,4500000,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,Sunderland,,,,
Thomas,Edwards,DEF,STK,4000000,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,0,0,0,0,0,0,0,0,0,Southampton,,,,
Oviemuno,Ejaria,MID,LIV,4400000,0,2,1,2.27272727272727E-07,4.54545454545455E-07,0,278,0,0,0,0,0,0,0,0.5,0,-1,0,2,1,0,0,0,0,0,0,0,0,0,276,0,0,0,0,8,0,0,0,6,Middlesbrough,,,,
Omar,Elabdellaoui,DEF,HUL,4400000,-1,13,0.117117117117117,2.66175266175266E-08,2.95454545454545E-06,0,1109,0,16,0,0,0,0,0,3,0,-1,0,13,1,-0.1,0,-0.5,0,0,1,0,0,0,1458,0,0,0,0,615,0,0,0,111,Tottenham,,,,
Andrew,Eleftheriou,DEF,WAT,4000000,0,0,0,0,0,0,740,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165,0,0,0,0,52,0,0,0,4,Man City,,,,
Ahmed,Elmohamady,MID,HUL,4600000,1,62,1.9,4.1304347826087E-07,1.34782608695652E-05,0,23070,3,63,0,0,0,0,0,13.5,0,-4,0,62,4,0.3,0,1.5,1,0,3,0,2,0.2,9014,1,0,0,0,2523,0,0,1,428,Tottenham,,,,
Mohamed,Elneny,MID,ARS,4500000,0,26,0.234234234234234,5.20520520520521E-08,5.77777777777778E-06,0,33295,1,9,0,0,0,0,0,5.8,0,-5,0,26,5,0,0,0,0,0,3,0,1,0.4,11147,0,134,0,0,694,0,0,0,133,Everton,,,,
Elliot,Embleton,MID,SUN,4400000,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,Chelsea,,,,
Marvin,Emnes,FWD,SWA,4400000,0,0,0,0,0,0,25979,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,15455,0,4,0,0,0,0,0,0,0,West Brom,,,,
Christian,Eriksen,MID,TOT,8900000,9,218,6.1,6.85393258426966E-07,2.44943820224719E-05,0,1092708,0,24,0,0,0,8,0,24.5,0,4,0,218,-4,0.6,0,5.7,30,0,16,0,20,17.9,1394534,0,738,0,5,3159,0,0,0,798,Hull City,,,,
,Ethan Robson,MID,SUN,4500000,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,Chelsea,,,,
,Evandro,MID,HUL,4900000,0,18,0.162162162162162,3.30943188086045E-08,3.6734693877551E-06,0,711,1,10,0,0,0,0,0,3.7,0,-1,0,18,1,0.2,0,1,0,0,3,0,0,0,810,0,0,0,0,576,0,0,0,88,Tottenham,,,,
Jonny,Evans,DEF,WBA,4400000,8,79,2.5,5.68181818181818E-07,1.79545454545455E-05,0,392466,8,39,0,0,0,2,0,18,0,-1,0,79,1,0.8,0,3.7,7,0,4,0,1,4.1,258822,0,343,0,1,2637,0,0,0,478,Swansea,,,,
Lukasz,Fabianski,GLK,SWA,4800000,0,116,3.1,6.45833333333333E-07,2.41666666666667E-05,0,164605,1,69,0,117,0,0,0,24.2,0,-2,0,116,2,0.8,0,4,8,0,8,0,0,3.6,166347,0,366,1,0,3330,0,0,0,650,West Brom,,,,
,Fabio,DEF,MID,4200000,1,58,0.522522522522523,1.24410124410124E-07,1.38095238095238E-05,0,38197,8,30,0,0,0,0,0,13.8,0,-3,0,58,3,0.2,0,1,8,0,6,0,0,0.4,50772,0,0,0,0,1847,0,0,0,347,Liverpool,,,,
Cesc,Fàbregas,MID,CHE,7000000,8,121,1.09009009009009,1.55727155727156E-07,1.72857142857143E-05,0,290032,8,14,0,0,0,5,0,17.3,0,-5,0,121,5,0.8,0,5.7,14,0,4,0,15,3.3,176332,0,617,0,3,1340,0,0,0,529,Sunderland,,,,
Adam,Federici,GLK,BOU,4400000,0,8,4,9.09090909090909E-07,1.81818181818182E-06,0,4322,1,3,0,5,0,0,0,1.8,0,-1,0,8,1,0,0,0,1,0,1,0,0,0.1,2240,0,31,0,0,180,0,0,0,37,Leicester,,,,
Sofiane,Feghouli,MID,WHU,5000000,8,55,0.495495495495495,9.90990990990991E-08,1.1E-05,0,159928,1,23,0,0,0,3,0,11,0,-5,0,55,5,0.9,0,4.5,4,0,1,0,3,0.7,34908,0,0,0,1,1042,0,0,1,220,Burnley,,,,
Marouane,Fellaini,MID,MUN,5800000,0,48,1.7,2.93103448275862E-07,8.27586206896552E-06,0,23711,8,14,0,0,0,1,0,8.3,0,-2,0,48,2,0.2,0,1,0,0,10,0,0,0.3,16717,0,164,0,0,1604,0,0,1,259,Crystal Palace,,,,
Leroy,Fer,MID,SWA,4800000,2,95,2.8,5.83333333333333E-07,1.97916666666667E-05,0,704215,9,49,0,0,0,6,0,19.8,0,-2,0,95,2,0.3,0,1.5,5,0,4,0,2,4.6,749056,0,107,0,2,2405,0,0,0,429,West Brom,,,,
Edimilson,Fernandes,MID,WHU,4700000,5,38,0.342342342342342,7.28387962430516E-08,8.08510638297872E-06,0,873,4,18,0,0,0,0,0,8.1,0,-3,0,38,3,0.6,0,3,0,0,3,0,1,0,921,0,0,0,0,1002,0,0,0,148,Burnley,,,,
Federico,Fernández,DEF,SWA,4200000,1,63,2.3,5.47619047619048E-07,1.5E-05,0,86286,7,41,0,0,0,0,0,15,0,-3,0,63,3,0.8,0,3.5,4,0,6,0,1,1.9,67419,0,333,0,1,2430,0,0,0,435,West Brom,,,,
,Fernandinho,MID,MCI,5300000,8,78,2.4,4.52830188679245E-07,1.47169811320755E-05,0,133539,4,27,0,0,0,2,0,14.7,0,-2,0,78,2,0.8,0,4,3,0,10,0,1,1.5,89887,0,417,0,0,2755,0,0,2,483,Watford,,,,
,Fernando,MID,MCI,4700000,0,18,0.162162162162162,3.45025876940771E-08,3.82978723404255E-06,0,15960,3,10,0,0,0,0,0,3.8,0,-3,0,18,3,0.1,0,0.3,1,0,1,0,0,0.2,8223,0,236,0,0,568,0,0,0,106,Watford,,,,
Sam,Field,MID,WBA,4300000,0,9,0.0810810810810811,1.88560653676933E-08,2.09302325581395E-06,0,694,2,1,0,0,0,0,0,2.1,0,-2,0,9,2,0,0,0,0,0,1,0,0,0,715,0,0,0,0,275,0,0,0,50,Swansea,,,,
Roberto,Firmino,MID,LIV,8500000,6,180,5.1,6E-07,2.11764705882353E-05,0,1585670,5,39,0,0,0,11,0,21.2,0,0,0,180,0,0.4,0,3,17,0,11,0,11,8.8,1512419,0,522,0,6,3062,0,0,0,639,Middlesbrough,,,,
Viktor,Fischer,MID,MID,4900000,0,25,0.225225225225225,4.59643316786174E-08,5.10204081632653E-06,0,44023,0,6,0,0,0,0,0,5.1,0,-6,0,25,6,0.4,0,2,0,0,1,0,3,0.2,2205,0,0,0,0,438,0,0,0,91,Liverpool,,,,
Mathieu,Flamini,MID,CRY,4200000,0,12,0.108108108108108,2.57400257400257E-08,2.85714285714286E-06,0,6264,0,6,0,0,0,0,0,2.9,0,-3,0,12,3,0,0,0,0,0,0,0,0,0.1,7577,0,0,0,0,274,0,0,0,47,Man Utd,,,,
Jon,Flanagan,DEF,BUR,4300000,0,9,0.0810810810810811,1.88560653676933E-08,2.09302325581395E-06,0,19332,2,4,0,0,0,0,0,2.1,0,-2,0,9,2,0,0,0,0,0,1,0,0,0.2,5222,0,67,0,0,360,0,0,0,55,West Ham,,,,
Ashley,Fletcher,FWD,WHU,5000000,1,16,0.144144144144144,2.88288288288288E-08,3.2E-06,0,13421,2,13,0,0,0,0,0,3.2,0,0,0,16,0,0.2,0,1,0,0,0,0,0,0.2,14319,0,0,0,0,367,0,0,0,33,Burnley,,,,
